STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 12:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 13:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 14:00,2, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 15:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 16:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 17:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 18:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 19:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 20:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 21:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 22:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970206 23:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970207 00:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970207 01:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970207 02:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970207 03:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970207 04:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970207 05:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970207 06:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970211 19:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970211 20:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970211 21:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970211 22:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970211 23:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970212 00:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970212 01:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970212 21:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970212 22:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970212 23:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970213 00:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970213 01:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970213 02:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970213 03:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970218 16:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970218 17:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970218 18:00,3, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970218 19:00,13, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970218 20:00,10, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970218 21:00,2, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970218 22:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970219 00:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 12:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 13:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 14:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 15:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 16:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 17:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 18:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 19:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 20:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 22:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970220 23:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970221 00:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970221 01:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970221 02:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 01:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 02:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 03:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 04:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 05:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 06:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 07:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 08:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 09:00,2, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 10:00,2, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 11:00,2, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 12:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 13:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 14:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 15:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 16:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 17:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 20:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 21:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 22:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970223 23:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970224 00:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970224 01:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970224 02:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970224 03:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970224 04:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970224 06:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970224 07:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970224 08:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 03:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 04:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 05:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 06:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 07:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 08:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 09:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 10:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 11:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 12:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 13:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970226 14:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 09:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 10:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 12:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 13:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 14:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 15:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 16:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 17:00,2, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 19:00,2, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 20:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970228 21:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970301 00:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970301 01:00,0,g, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970304 10:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970304 11:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970304 12:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970304 13:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970304 14:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970304 15:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970313 07:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970313 08:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970313 10:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970313 18:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970313 19:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970313 20:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970313 21:00,2, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970313 22:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970313 23:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970314 00:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970314 01:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970314 03:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970314 04:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970314 06:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970314 07:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970314 08:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970314 09:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970315 03:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970315 04:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970315 05:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970315 07:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970315 08:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970315 09:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970324 09:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970324 10:00,4, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970324 11:00,4, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970324 12:00,2, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970324 13:00,3, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970324 14:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970324 15:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970324 16:00,3, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970324 17:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970329 01:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970329 02:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970329 03:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970329 04:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970329 07:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970401 01:00,0,g, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 00:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 01:00,3, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 02:00,2, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 03:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 04:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 05:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 06:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 07:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 08:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 09:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 10:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 11:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 12:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970402 13:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 12:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 13:00,13, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 14:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 15:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 17:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 18:00,11, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 19:00,9, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 20:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 21:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 22:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970404 23:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970405 00:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970405 01:00,4, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970405 02:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970405 05:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970405 09:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970405 17:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970409 19:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970409 20:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970409 21:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970409 22:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970409 23:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 00:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 01:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 02:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 03:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 04:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 05:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 06:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 07:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 08:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 09:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 10:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 11:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 12:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 13:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 14:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 15:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 16:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 17:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 18:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 19:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970410 20:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 06:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 07:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 08:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 09:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 10:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 11:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 12:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 14:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 15:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 16:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970411 17:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970412 01:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970412 02:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970412 03:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970412 04:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970412 05:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970415 21:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970415 22:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970415 23:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970420 23:00,1, , 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970422 20:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970422 21:00,0,T, 
COOP:052211,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.83278,-104.6575,19970422 22:00,0,T, 
